,Co,Ni,W,Al,Cr,Fe,Ti,Cu,structure,volume,bandgap,natoms,ntypes,energy,crystal_structure,crystal_system
1714,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,P63/mmc,390.856,0.0,24,2,0.2095372020833335,P,hexagonal
1715,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,P63/mmc,386.653,0.0,24,2,0.262905652916667,P,hexagonal
1716,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,P63/mmc,387.818,0.0,24,2,0.2529451720833329,P,hexagonal
1717,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,R-3m,219.747,0.0,13,2,0.1817362215384609,R,trigonal
1718,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,R-3m,195.048,0.0,13,2,0.0313466346153844,R,trigonal
1719,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,P42/mnm,466.808,0.0,30,2,-0.0213937193333341,P,tetragonal
1720,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,P42/mnm,484.072,0.0,30,2,0.0973448386666651,P,tetragonal
1721,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,P42/mnm,483.973,0.0,30,2,0.1711411593333319,P,tetragonal
1722,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,P6/mmm,191.114,0.0,9,2,0.3981781555555549,P,hexagonal
1723,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,C2/m,167.255,0.0,11,2,-0.17428541,C,monoclinic
1724,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,R-3m,203.777,0.0,13,2,0.0726384146153844,R,trigonal
1725,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,R-3m,197.997,0.0,13,2,0.0847900892307692,R,trigonal
1726,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,R-3m,201.561,0.0,13,2,0.1041861576923067,R,trigonal
1727,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,P42/mnm,483.731,0.0,30,2,0.1125559259999998,P,tetragonal
1728,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,P42/mnm,471.761,0.0,30,2,0.0597446126666663,P,tetragonal
1729,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,P42/mnm,464.298,0.0,30,2,0.0276132063333326,P,tetragonal
1730,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,R-3m,194.813,0.0,13,2,0.0611700692307692,R,trigonal
1731,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,R-3m,204.219,0.0,13,2,0.0701746930769229,R,trigonal
1732,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,R-3m,198.613,0.0,13,2,0.0805692400000004,R,trigonal
1733,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Pm-3m,27.5577,0.0,2,2,0.0338046250000001,P,cubic
1734,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,R-3m,28.5761,0.0,2,2,0.444777025,R,trigonal
1735,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P4/mmm,27.0633,0.0,2,2,0.0475724300000007,P,tetragonal
1736,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Fm-3m,30.726,0.0,2,2,1.16598307,F,cubic
1737,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F-43m,40.527,0.0,2,2,2.437131355,F,cubic
1738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P-6m2,29.3217,0.0,2,2,0.555070565000001,P,hexagonal
1739,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,56.5507,0.0,4,2,0.682328867500001,P,hexagonal
1740,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,61.7858,0.0,4,2,0.867690700000001,P,hexagonal
1741,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P4/mmm,28.6011,0.0,2,2,0.4649989300000001,P,tetragonal
1742,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P4/mmm,28.598,0.0,2,2,0.4650194800000005,P,tetragonal
1743,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Cmcm,186.019,0.0,12,2,0.5822077899999994,C,orthorhombic
1744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,185.263,0.0,12,2,0.5775182816666664,P,hexagonal
1745,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Cmcm,168.095,0.0,12,2,0.1817662833333339,C,orthorhombic
1746,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,168.064,0.0,12,2,0.1797462825000006,P,hexagonal
1747,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,335.444,0.0,24,2,0.1775370091666654,P,hexagonal
1748,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,369.293,0.0,24,2,0.5677273645833326,P,hexagonal
1749,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,R-3m,211.925,0.0,13,2,0.3240487946153835,R,trigonal
1750,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,P42/mnm,482.461,0.0,30,2,0.1474464603333331,P,tetragonal
1751,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Fd-3m,270.098,0.0,6,2,4.014518355,F,cubic
1752,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Fd-3m,99.5345,0.0,6,2,0.6449755500000004,F,cubic
1753,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,199.808,0.0,12,2,0.6689286083333338,P,hexagonal
1754,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Cmcm,179.829,0.0,12,2,0.2787895675000011,C,orthorhombic
1755,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Cmcm,179.502,0.0,12,2,0.2809886300000007,C,orthorhombic
1756,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,377.167,0.0,24,2,0.4567663570833342,P,hexagonal
1757,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,376.722,0.0,24,2,0.4382021750000007,P,hexagonal
1758,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,399.179,0.0,24,2,0.6593962475000007,P,hexagonal
1759,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P42/mnm,450.687,0.0,30,2,0.2348287869999997,P,tetragonal
1760,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P42/mnm,441.475,0.0,30,2,0.0946307476666675,P,tetragonal
1761,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P42/mnm,448.413,0.0,30,2,0.2298595010000004,P,tetragonal
1762,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Fd-3m,99.5324,0.0,6,2,0.6449792083333344,F,cubic
1763,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,199.808,0.0,12,2,0.6689286083333338,P,hexagonal
1764,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,397.642,0.0,24,2,0.660130429166666,P,hexagonal
1765,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,I-43m,479.336,0.0,29,2,0.3303348455172411,I,cubic
1766,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,I4/mmm,61.3162,0.0,4,2,0.4069338075,I,tetragonal
1767,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,Fm-3m,59.9077,0.0,4,2,0.0638724325000002,F,cubic
1768,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,122.283,0.0,8,2,0.51848152,P,hexagonal
1769,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,Pm-3m,61.1763,0.0,4,2,0.495483760000001,P,cubic
1770,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,I4/mmm,61.7698,0.0,4,2,0.4076119550000001,I,tetragonal
1771,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,I4/mmm,61.8616,0.0,4,2,0.4070786075000008,I,tetragonal
1772,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,370.709,0.0,24,2,0.3462950154166672,P,hexagonal
1773,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,372.065,0.0,24,2,0.3587009962500005,P,hexagonal
1774,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,P42/mnm,470.922,0.0,30,2,0.2606776276666664,P,tetragonal
1775,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,191.004,0.0,12,2,0.374293622499998,P,hexagonal
1776,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,Cmcm,191.718,0.0,12,2,0.3684517424999995,C,orthorhombic
1777,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,403.218,0.0,24,2,0.5357590808333322,P,hexagonal
1778,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,381.537,0.0,24,2,0.3676610391666652,P,hexagonal
1779,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,P63/mmc,403.816,0.0,24,2,0.5155747291666657,P,hexagonal
1780,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,R-3m,166.465,0.0,13,2,0.2057899938461542,R,trigonal
1781,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,R-3m,168.454,0.0,13,2,0.2121581476923079,R,trigonal
1782,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,R-3m,170.059,0.0,13,2,0.321895225384616,R,trigonal
1783,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,R-3m,160.467,0.0,13,2,0.1372005100000006,R,trigonal
1784,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,R-3m,164.203,0.0,13,2,0.2673616953846155,R,trigonal
1785,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,R-3m,162.341,0.0,13,2,0.1524144323076917,R,trigonal
1786,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,P42/mnm,385.686,0.0,30,2,0.1485411373333325,P,tetragonal
1787,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,P42/mnm,391.434,0.0,30,2,0.2376249506666662,P,tetragonal
1788,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,P42/mnm,393.903,0.0,30,2,0.3052459706666657,P,tetragonal
1789,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,R-3m,160.371,0.0,13,2,0.2790951584615376,R,trigonal
1790,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,I-43m,415.612,0.0,29,2,0.1761379568965508,I,cubic
1791,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,I-43m,424.671,0.0,29,2,0.3391881679310327,I,cubic
1792,0.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,I-43m,412.224,0.0,29,2,0.2102676617241388,I,cubic
1793,0.0,0.0,16.0,0.0,13.0,0.0,0.0,0.0,I-43m,422.859,0.0,29,2,0.3773325300000014,I,cubic
1794,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,P42/mnm,363.09,0.0,30,2,0.0993833256666656,P,tetragonal
1795,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,P42/mnm,357.702,0.0,30,2,0.198005935333335,P,tetragonal
1796,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,I-43m,401.191,0.0,29,2,0.2614410872413804,I,cubic
1797,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,I-43m,411.197,0.0,29,2,0.4504906817241378,I,cubic
1798,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,I-43m,396.841,0.0,29,2,0.2932819555172414,I,cubic
1799,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,I-43m,409.415,0.0,29,2,0.4909292651724145,I,cubic
1800,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Fd-3m,306.295,0.0,6,2,3.15070569166667,F,cubic
1801,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Fd-3m,77.8717,0.0,6,2,0.0531533883333329,F,cubic
1802,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P63/mmc,156.024,0.0,12,2,0.0662550608333335,P,hexagonal
1803,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Cmcm,171.773,0.0,12,2,0.4952248283333335,C,orthorhombic
1804,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Cmcm,171.898,0.0,12,2,0.4896449899999998,C,orthorhombic
1805,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P63/mmc,325.785,0.0,24,2,0.2631631874999994,P,hexagonal
1806,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P63/mmc,325.793,0.0,24,2,0.2743451191666667,P,hexagonal
1807,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P63/mmc,311.66,0.0,24,2,0.0603518850000005,P,hexagonal
1808,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,397.636,0.0,30,2,0.1956284916666656,P,tetragonal
1809,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,405.759,0.0,30,2,0.352786969666666,P,tetragonal
1810,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,403.384,0.0,30,2,0.2851518246666653,P,tetragonal
1811,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Fd-3m,77.8806,0.0,6,2,0.053130633333333,F,cubic
1812,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P63/mmc,155.997,0.0,12,2,0.0662923066666666,P,hexagonal
1813,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,P63/mmc,311.502,0.0,24,2,0.0604519666666666,P,hexagonal
1814,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,R-3m,212.154,0.0,13,2,0.4916670815384608,R,trigonal
1815,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,R-3m,210.908,0.0,13,2,0.3911452023076921,R,trigonal
1816,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,R-3m,213.607,0.0,13,2,0.4614490176923071,R,trigonal
1817,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,481.338,0.0,30,2,0.2853143793333307,P,tetragonal
1818,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,437.115,0.0,30,2,0.1950411443333337,P,tetragonal
1819,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,446.823,0.0,30,2,0.3491178626666681,P,tetragonal
1820,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,P42/mnm,448.161,0.0,30,2,0.3870848663333334,P,tetragonal
1821,0.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,I-43m,356.228,0.0,29,2,0.1172376096551723,I,cubic
1822,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,I-43m,353.467,0.0,29,2,0.1463933644827585,I,cubic
1823,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,I-43m,339.8,0.0,29,2,0.191616498275862,I,cubic
1824,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,I4/mmm,51.102,0.0,4,2,0.358607684999999,I,tetragonal
1825,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,Fm-3m,50.0377,0.0,4,2,0.0721347999999988,F,cubic
1826,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,P63/mmc,102.055,0.0,8,2,0.473403529999999,P,hexagonal
1827,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,Pm-3m,51.5213,0.0,4,2,0.4542248975,P,cubic
1828,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,I4/mmm,51.7687,0.0,4,2,0.3528528575000003,I,tetragonal
1829,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,I4/mmm,51.7685,0.0,4,2,0.3528582774999993,I,tetragonal
1830,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,P63/mmc,332.252,0.0,24,2,0.48443555375,P,hexagonal
1831,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,P63/mmc,332.318,0.0,24,2,0.4813892862499997,P,hexagonal
1832,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,R-3m,206.712,0.0,13,2,0.4381600523076919,R,trigonal
1833,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,R-3m,204.564,0.0,13,2,0.3543473038461531,R,trigonal
1834,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,R-3m,206.953,0.0,13,2,0.4624366269230747,R,trigonal
1835,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,P42/mnm,406.514,0.0,30,2,0.1493869416666674,P,tetragonal
1836,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,P42/mnm,405.976,0.0,30,2,0.1388472146666667,P,tetragonal
1837,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,P42/mnm,409.891,0.0,30,2,0.2299039090000008,P,tetragonal
1838,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,P42/mnm,377.249,0.0,30,2,0.1670103276666679,P,tetragonal
1839,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,P42/mnm,452.701,0.0,30,2,0.1201059436666677,P,tetragonal
1840,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,P42/mnm,462.231,0.0,30,2,0.2758895923333341,P,tetragonal
1841,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,P42/mnm,459.349,0.0,30,2,0.2687606640000012,P,tetragonal
1842,0.0,0.0,25.0,0.0,4.0,0.0,0.0,0.0,I-43m,469.656,0.0,29,2,0.4182808396551712,I,cubic
1843,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,R-3m,207.959,0.0,13,2,0.6168472792307682,R,trigonal
1844,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,R-3m,206.72,0.0,13,2,0.507200254615384,R,trigonal
1845,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,R-3m,204.191,0.0,13,2,0.486287108461537,R,trigonal
1846,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,157.099,0.0,12,2,0.3942085900000004,P,hexagonal
1847,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,Cmcm,157.961,0.0,12,2,0.3913973266666666,C,orthorhombic
1848,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,314.574,0.0,24,2,0.3783690041666669,P,hexagonal
1849,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,301.712,0.0,24,2,0.1454796508333338,P,hexagonal
1850,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,301.41,0.0,24,2,0.1595170820833331,P,hexagonal
1851,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,I-43m,468.653,0.0,29,2,0.4627442586206892,I,cubic
1852,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,348.358,0.0,24,2,0.2497755858333334,P,hexagonal
1853,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,366.916,0.0,24,2,0.4443222408333345,P,hexagonal
1854,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,368.023,0.0,24,2,0.4681815637500008,P,hexagonal
1855,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,348.271,0.0,24,2,0.2562212304166683,P,hexagonal
1856,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,366.985,0.0,24,2,0.4388190620833351,P,hexagonal
1857,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,P63/mmc,365.798,0.0,24,2,0.4408832416666683,P,hexagonal
1858,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,R-3m,197.663,0.0,13,2,0.4468503915384605,R,trigonal
1859,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,R-3m,199.741,0.0,13,2,0.4613980976923069,R,trigonal
1860,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,R-3m,203.295,0.0,13,2,0.585240648461538,R,trigonal
1861,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,R-3m,183.018,0.0,13,2,0.09575006230769,R,trigonal
1862,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,R-3m,199.939,0.0,13,2,0.5974389053846144,R,trigonal
1863,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,P63/mmc,341.332,0.0,24,2,0.3500846266666665,P,hexagonal
1864,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,P63/mmc,361.593,0.0,24,2,0.5918281387500007,P,hexagonal
1865,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,P63/mmc,341.422,0.0,24,2,0.3633837808333335,P,hexagonal
1866,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,P63/mmc,341.951,0.0,24,2,0.3587134300000005,P,hexagonal
1867,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,P63/mmc,359.81,0.0,24,2,0.5730940579166676,P,hexagonal
1868,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,P63/mmc,341.831,0.0,24,2,0.3674488737499999,P,hexagonal
1869,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,R-3m,177.239,0.0,13,2,0.0502733676923084,R,trigonal
1870,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,R-3m,192.523,0.0,13,2,0.5560652500000021,R,trigonal
1871,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,P42/mnm,434.234,0.0,30,2,0.3069835093333324,P,tetragonal
1872,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,P42/mnm,436.153,0.0,30,2,0.3520554723333324,P,tetragonal
1873,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,P42/mnm,426.123,0.0,30,2,0.167177688,P,tetragonal
1874,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,R-3m,177.773,0.0,13,2,0.1987908153846153,R,trigonal
1875,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,R-3m,175.712,0.0,13,2,0.2234911992307699,R,trigonal
1876,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,R-3m,173.746,0.0,13,2,0.126593054615385,R,trigonal
1877,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,P42/mnm,417.555,0.0,30,2,0.1816170953333331,P,tetragonal
1878,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,P42/mnm,417.858,0.0,30,2,0.1957026056666658,P,tetragonal
1879,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,P42/mnm,421.643,0.0,30,2,0.2856138163333336,P,tetragonal
1880,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,R-3m,171.022,0.0,13,2,0.1577939861538438,R,trigonal
1881,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,R-3m,168.253,0.0,13,2,0.0627747638461532,R,trigonal
1882,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,R-3m,170.627,0.0,13,2,0.1736589276923067,R,trigonal
1883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Pm-3m,27.2828,0.0,2,2,0.175348095,P,cubic
1884,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,R-3m,27.7481,0.0,2,2,0.34738769,R,trigonal
1885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,P4/mmm,26.6577,0.0,2,2,0.273726269999999,P,tetragonal
1886,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Fm-3m,28.6626,0.0,2,2,0.85426371,F,cubic
1887,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Pmma,52.7039,0.0,4,2,0.186968795,P,orthorhombic
1888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,F-43m,37.5988,0.0,2,2,1.62768907,F,cubic
1889,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,P63mc,68.1382,0.0,4,2,1.1288373375,P,hexagonal
1890,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,P-6m2,26.9297,0.0,2,2,0.337385155,P,hexagonal
1891,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,Fd-3m,95.4249,0.0,6,2,0.7698909316666658,F,cubic
1892,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,I4/mmm,60.5396,0.0,4,2,0.352281097500001,I,tetragonal
1893,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,Fm-3m,60.1922,0.0,4,2,0.161190865,F,cubic
1894,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,P63/mmc,121.09,0.0,8,2,0.3995147575,P,hexagonal
1895,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,Pm-3m,60.2381,0.0,4,2,0.335004715,P,cubic
1896,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,P63/mmc,143.95,0.0,12,2,-0.0208337375000009,P,hexagonal
1897,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,P42/mnm,99.9575,0.0,6,2,1.35533337166667,P,tetragonal
1898,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Fm-3m,43.7319,0.0,3,2,0.770925866666666,F,cubic
1899,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Fd-3m,73.1983,0.0,6,2,-0.0038007383333334,F,cubic
1900,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,R-3c,144.845,0.0,10,2,0.512378885999999,R,trigonal
1901,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,Fm-3m,49.5697,0.0,4,2,0.0443055000000001,F,cubic
1902,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,I4/mmm,48.1139,0.0,4,2,0.104263854999999,I,tetragonal
1903,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,P63/mmc,92.8166,0.0,8,2,0.0641772612500002,P,hexagonal
1904,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,Pm-3m,46.856,0.0,4,2,0.0644053924999994,P,cubic
1905,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,R-3,84.9502,0.0,7,2,0.3694643642857136,R,trigonal
1906,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,R-3m,167.938,0.0,13,2,-0.0201622669230779,R,trigonal
1907,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Pm-3m,31.9458,0.0,2,2,0.0483728031068686,P,cubic
1908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,R-3m,33.056,0.0,2,2,0.219840208106868,R,trigonal
1909,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,P4/mmm,32.6764,0.0,2,2,0.19567189810687,P,tetragonal
1910,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Pmmn,64.2468,0.0,4,2,-0.0548855793931313,P,orthorhombic
1911,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Pnma,130.23,0.0,8,2,0.16027115810687,P,orthorhombic
1912,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Pmmn,130.283,0.0,8,2,-0.0568541243931318,P,orthorhombic
1913,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Pbcm,130.516,0.0,8,2,-0.0333128043931303,P,orthorhombic
